date,tracking_code,campaignname,adgroup,keyword,Impressions,Clicks, cost 
2016-07-10,ps_msn_38651,B2C_NB_Retirement Plans_Standard,Retirement Plan Exact,retirement planner,21.00,1,2.35
2016-07-10,ps_msn_38688,B2C_NB_Retirement Plans_Standard,Financial Retirement Plan Exact,financial retirement planning,22.00,1,4.16
2016-07-10,ps_ggl_41041,B2C_NB_Retirement Plans_Standard,Qualified Retirement Plan Exact,qualified retirement plan,29.00,1,1.61
2016-07-10,ps_ggl_41148,B2C_NB_Retirement Plans_Standard,Retirement Funds Exact,retirement funds,34.00,1,7.00
2016-07-10,ps_msn_38631,B2C_NB_Retirement Plans_Standard,Retirement Saving Exact,retirement savings,36.00,1,3.29
2016-07-10,ps_msn_38704,B2C_NB_Retirement Plans_Standard,Best Retirement Plan Phrase,best retirement plan,59.00,1,1.90
2016-07-10,ps_ggl_40944,B2C_NB_Retirement Plans_Standard,Retirement Saving Exact,retirement savings,60.00,1,4.07
2016-07-10,ps_ggl_41608,B2C_NB_SEP IRA_Standard,SEP IRA Account Phrase,sep ira accounts,4.00,1,1.27
2016-07-10,ps_msn_39146,B2C_NB_SEP IRA_Standard,SEP IRA Phrase,sep ira,17.00,1,0.76
2016-07-10,ps_ggl_40622,B2C_NB_Simple IRA_Standard,Simple IRA Plan Exact,simple ira plan,3.00,1,4.91
2016-07-10,ps_msn_39118,B2C_NB_Simple IRA_Standard,Simple IRA Phrase,simple iras,19.00,1,2.05
2016-07-10,ps_ggl_41973,B2C_NB_Taxable Bond Funds_Standard,Taxable Bond Fund Exact,taxable bond funds,1.00,1,3.65
2016-07-10,ps_ggl_41346,B2C_NB_Tax-Exempt Bond Funds_Standard,Tax Exempt Bond Fund Exact,tax exempt bond funds,2.00,1,3.25
2016-07-10,ps_ggl_41465,B2C_NB_Tax-Exempt Bond Funds_Standard,Tax Free Bond Fund Exact,tax free bond funds,7.00,1,4.02
2016-07-10,ps_msn_38710,B2C_NB_Tax-Exempt Bond Funds_Standard,Tax Free Bond Fund Phrase,tax free municipal bond,10.00,1,4.53
2016-07-10,ps_ggl_41630,B2C_NB_Tax-Exempt Bond Funds_Standard,Tax Free Bond Fund Phrase,tax free municipal bond funds,11.00,1,31.63
2016-07-10,ps_msn_38713,B2C_NB_Tax-Exempt Bond Funds_Standard,Tax Free Bond Fund Phrase,tax free municipal bonds,15.00,1,3.27
2016-07-10,ps_ggl_41851,B2C_NB_UGMA_Standard,UGMA Exact,ugma,26.00,1,1.37
2016-07-10,ps_ggl_41775,B2C_NB_UTMA_Standard,UTMA Phrase,utma accounts,4.00,1,0.42
2016-07-10,ps_ggl_42126,B2C_NB_UTMA_Standard,UTMA Exact,utma account,47.00,1,0.48
2016-07-10,ps_ggl_41998,B2C_NB_UTMA_Standard,UTMA Phrase,utma,137.00,1,0.78
2016-07-10,ps_ggl_40603,B2C_BR_401K_Standard,Company X  401K Exact,company fund 401k,2.00,2,0.72
2016-07-10,ps_msn_38355,B2C_BR_401K_Standard,Company X  401K Retirement Broad Match Modify,+company +x 401k retirement center,19.00,2,2.36
2016-07-10,ps_msn_38443,B2C_BR_403B_Standard,Company X  403B Broad Match Modify,+company +x 403 b,9.00,2,2.47
2016-07-10,ps_ggl_41080,B2C_BR_AMCAP Funds_Standard,Company X  AMCAP Broad Match Modify,+company +x amcap,10.00,2,0.06
2016-07-10,ps_msn_39670,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company x global balanced fund,5.00,2,1.11
2016-07-10,ps_ggl_41521,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company x balanced,7.00,2,0.89
2016-07-10,ps_msn_39676,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Broad Match Modify,+company +x global balanced fund,10.00,2,1.26
2016-07-10,ps_msn_38145,B2C_BR_Brand Core_Standard,Company X  Site Exact,company x homepage,3.00,2,0.35
2016-07-10,ps_msn_38141,B2C_BR_Brand Core_Standard,Capital Group Exact,Capital Group,26.00,2,0.62
2016-07-10,ps_ggl_40619,B2C_BR_College 529_Standard,Company X  College America Broad Match Modify,+company +x college america,7.00,2,3.01
2016-07-10,ps_msn_39661,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +x 529 plan,10.00,2,3.04
2016-07-10,ps_ggl_41568,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +fund 529,18.00,2,4.15
2016-07-10,ps_ggl_41546,B2C_BR_Fundamental Investor_Standard,Company X  Fundamental Investor Broad Match Modify,+company +x fundamental,7.00,2,3.30
2016-07-10,ps_ggl_40801,B2C_BR_Fundamental Investor_Standard,Company X  Fundamental Investor Exact,fundamental investors,7.00,2,3.70
2016-07-10,ps_ggl_40955,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Broad Match Modify,+company +x Equity growth and income,26.00,2,3.25
2016-07-10,ps_ggl_40889,B2C_BR_Income Funds_Standard,Company X  Income Funds Exact,company x Equity income builder,3.00,2,6.44
2016-07-10,ps_ggl_40853,B2C_BR_Income Funds_Standard,Company X  Income Funds Broad Match Modify,+company +x income fund of america,9.00,2,1.95
2016-07-10,ps_ggl_40612,B2C_BR_Income Funds_Standard,Company X  Income Funds Exact,capital income builder,16.00,2,9.14
2016-07-10,ps_ggl_41087,B2C_BR_Investment Company_Standard,Company X  Investment Company Exact,company x investment company of america,8.00,2,0.30
2016-07-10,ps_ggl_41844,B2C_BR_IRA_Standard,Company X  IRA Exact,company x ira,7.00,2,1.65
2016-07-10,ps_ggl_41249,B2C_BR_IRA_Standard,Company X  IRA Broad Match Modify,+company +x ira,46.00,2,5.53
2016-07-10,ps_msn_38999,B2C_BR_New Economy_Standard,Company X  New Economy Exact,the new economy fund,1.00,2,0.10
2016-07-10,ps_msn_39391,B2C_BR_Retirement Plans_Standard,Company X  Retirement Plans Exact,company x retirement,9.00,2,1.30
2016-07-10,ps_ggl_42014,B2C_BR_Roth IRA_Standard,Company X  Roth IRA Broad Match Modify,roth ira +company +funds,11.00,2,4.02
2016-07-10,ps_msn_38422,B2C_BR_Small Cap Funds_Standard,Small Cap Exact,smallcap world fund,3.00,2,0.75
2016-07-10,ps_ggl_40949,B2C_BR_Small Cap Funds_Standard,Small Cap Exact,smallcap world fund,7.00,2,0.91
2016-07-10,ps_ggl_41176,B2C_BR_Washington Mutual Funds_Standard,Company X  Washington Mutual Investor Funds Broad Match Modify,+company +x washington mutual investors fund,12.00,2,0.18
2016-07-10,ps_msn_38834,B2C_BR_Washington Mutual Funds_Standard,Company X  Washington Mutual Investor Funds Broad Match Modify,+company +x washington mutual investors,16.00,2,3.09
2016-07-10,ps_ggl_41534,B2C_BR_Washington Mutual Funds_Standard,Company X  Washington Mutual Investor Funds Broad Match Modify,+company +x washington mutual investors,33.00,2,2.73
2016-07-10,ps_ggl_41255,B2C_NB_401K_Standard,401K Plan Exact,401 k plan,31.00,2,11.69
2016-07-10,ps_msn_39105,B2C_NB_401K_Standard,401K Phrase,401k account,78.00,2,3.68
2016-07-10,ps_msn_38786,B2C_NB_403B_Standard,403B Retirement Plan Phrase,403b retirement,7.00,2,9.30
2016-07-10,ps_ggl_41250,B2C_NB_403B_Standard,403B Plan Exact,403 b plan,32.00,2,5.28
2016-07-10,ps_ggl_41061,B2C_NB_403B_Standard,403B Retirement Plan Phrase,403 b retirement plan,43.00,2,7.59
2016-07-10,ps_ggl_40813,B2C_NB_Active Advantage_Standard,Index Funds Phrase,index funds,807.00,2,8.62
2016-07-10,ps_ggl_51379,B2C_NB_China Economy_Standard,China Outlook Exact,china economic outlook,6.00,2,0.91
2016-07-10,ps_msn_51642,B2C_NB_China Economy_Standard,China Economy Exact,china economy,61.00,2,0.60
2016-07-10,ps_ggl_41666,B2C_NB_Growth & Income Funds_Standard,Growth and Income Fund Exact,growth and income mutual funds,14.00,2,6.78
2016-07-10,ps_msn_38922,B2C_NB_Growth Funds_Standard,Dividend Growth Fund Exact,dividend growth fund,6.00,2,1.83
2016-07-10,ps_ggl_40654,B2C_NB_Income Funds_Standard,Income Fund Exact,income funds,10.00,2,8.50
2016-07-10,ps_msn_38334,B2C_NB_Income Funds_Standard,Income Mutual Fund Phrase,income mutual funds,28.00,2,4.98
2016-07-10,ps_msn_38339,B2C_NB_Income Funds_Standard,Income Fund Phrase,income fund,120.00,2,2.61
2016-07-10,ps_msn_39028,B2C_NB_IRA_Standard,IRA Account Phrase,ira accounts,64.00,2,4.13
2016-07-10,ps_msn_50609,B2C_NB_Market Fluctuations_Four Principles,Market/Economic Highs Broad Match Modify,+market +highs,14.00,2,2.09
2016-07-10,ps_ggl_50799,B2C_NB_Market Fluctuations_Four Principles,Market/Economic Highs Broad Match Modify,+market +highs,15.00,2,4.10
2016-07-10,ps_ggl_50645,B2C_NB_Market Fluctuations_Past Market Declines,US Stock Market Exact,us shares market,10.00,2,1.68
2016-07-10,ps_ggl_50919,B2C_NB_Market Fluctuations_Proper Perspective,Investment Returns Exact,average return on investments,19.00,2,8.19
2016-07-10,ps_msn_50487,B2C_NB_Market Fluctuations_Proper Perspective,Investment Returns Broad Match Modify,+returns +on +investment,54.00,2,2.58
2016-07-10,ps_ggl_50720,B2C_NB_Market Fluctuations_Staying The Course,Long Term Investment Exact,best long term investments,21.00,2,9.22
2016-07-10,ps_msn_50439,B2C_NB_Market Fluctuations_Staying The Course,Long Term Investment Broad Match Modify,+long +term +investments,40.00,2,3.98
2016-07-10,ps_ggl_50726,B2C_NB_Market Fluctuations_Strategies For Investing,Diversified Investment Portfolio Exact,diversified investments,31.00,2,1.49
2016-07-10,ps_ggl_50838,B2C_NB_Market Fluctuations_Strategies For Investing,Investment Strategy Broad Match Modify,+investing +strategies,94.00,2,3.77
2016-07-10,ps_ggl_50879,B2C_NB_Market Fluctuations_Timing The Market,Market Timing Broad Match Modify,+stock +market +time,22.00,2,2.51
2016-07-10,ps_msn_38672,B2C_NB_Retirement Plans_Standard,Retirement Income Exact,retirement income planning,12.00,2,7.27
2016-07-10,ps_msn_38634,B2C_NB_Retirement Plans_Standard,Retirement Portfolio Phrase,retirement portfolio,27.00,2,4.46
2016-07-10,ps_msn_38633,B2C_NB_Retirement Plans_Standard,Retirement Saving Exact,retirement savings plans,30.00,2,7.43
2016-07-10,ps_msn_38661,B2C_NB_Retirement Plans_Standard,Retirement Investment Exact,retirement investment,68.00,2,4.94
2016-07-10,ps_ggl_41990,B2C_NB_Retirement Plans_Standard,Retirement Funds Phrase,retirement funds,98.00,2,4.03
2016-07-10,ps_msn_39119,B2C_NB_Simple IRA_Standard,Simple IRA Exact,simple ira,26.00,2,4.73
2016-07-10,ps_ggl_41123,B2C_NB_Tax-Exempt Bond Funds_Standard,Tax Free Bond Fund Exact,tax free municipal bonds,33.00,2,7.10
2016-07-10,ps_msn_38383,B2C_NB_UTMA_Standard,UTMA Phrase,utma account,10.00,2,5.78
2016-07-10,ps_ggl_40906,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company balanced fund,14.00,3,1.56
2016-07-10,ps_ggl_40779,B2C_BR_Brand Core_Standard,Company X  Exact,amrican funds,5.00,3,0.89
2016-07-10,ps_ggl_41136,B2C_BR_Brand Core_Standard,Company X  Investment Exact,company fund investment,8.00,3,1.99
2016-07-10,ps_ggl_41984,B2C_BR_College 529_Standard,Company X  College America Exact,company x college america,3.00,3,0.77
2016-07-10,ps_ggl_42036,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x growth funds,12.00,3,8.28
2016-07-10,ps_ggl_42093,B2C_BR_Investment Company_Standard,Company X  Investment Company Broad Match Modify,+company +x investment co of america,36.00,3,5.87
2016-07-10,ps_ggl_41996,B2C_BR_IRA_Standard,Company X  IRA Broad Match Modify,+company +fund ira,12.00,3,6.75
2016-07-10,ps_ggl_41478,B2C_BR_New Perspective_Standard,Company X  New Perspective Exact,new perspective fund,9.00,3,1.40
2016-07-10,ps_ggl_40705,B2C_BR_Roth IRA_Standard,Company X  Roth IRA Exact,company x roth ira,6.00,3,4.18
2016-07-10,ps_ggl_42050,B2C_BR_Taxable Bond Funds_Standard,Company X  Bond Fund of America Broad Match Modify,+company +x the bond fund of america,15.00,3,3.85
2016-07-10,ps_msn_39077,B2C_NB_401K_Standard,401K Retirement Plan Phrase,401k retirement,168.00,3,7.91
2016-07-10,ps_msn_39108,B2C_NB_401K_Standard,401K Exact,401 k,2072.00,3,2.09
2016-07-10,ps_ggl_41482,B2C_NB_403B_Standard,403B Plan Phrase,403b plan,82.00,3,5.86
2016-07-10,ps_ggl_53991,B2C_NB_Brexit_Standard,Brexit BMM,brexit +British,47.00,3,7.01
2016-07-10,ps_ggl_54021,B2C_NB_Brexit_Standard,Brexit BMM,brexit +Britain,76.00,3,7.06
2016-07-10,ps_ggl_54023,B2C_NB_Brexit_Standard,Brexit BMM,brexit +referendum,99.00,3,8.18
2016-07-10,ps_ggl_51401,B2C_NB_China Economy_Standard,China Economy Broad Match Modify,+china +economy,49.00,3,1.58
2016-07-10,ps_ggl_51348,B2C_NB_China Economy_Standard,China Economy Exact,china economy,57.00,3,4.64
2016-07-10,ps_ggl_41813,B2C_NB_College 529_Standard,College 529 Exact,college fund 529,59.00,3,7.31
2016-07-10,ps_ggl_40806,B2C_NB_College 529_Standard,College 529 Phrase,college 529,95.00,3,5.51
2016-07-10,ps_ggl_41353,B2C_NB_Growth & Income Funds_Standard,Growth and Income Fund Phrase,growth and income mutual funds,9.00,3,5.93
2016-07-10,ps_ggl_41974,B2C_NB_Growth Funds_Standard,Mutual Growth Fund Exact,growth stock mutual funds,56.00,3,14.54
2016-07-10,ps_msn_39022,B2C_NB_IRA_Standard,IRA Phrase,ira,359.00,3,1.41
2016-07-10,ps_msn_50593,B2C_NB_Market Fluctuations_Four Principles,Market/Economic Returns Broad Match Modify,+market +returns,34.00,3,2.49
2016-07-10,ps_msn_50549,B2C_NB_Market Fluctuations_Nearing Retirement,Retirement Income Investments Broad Match Modify,+retirement +investment +income,118.00,3,4.49
2016-07-10,ps_ggl_50835,B2C_NB_Market Fluctuations_Past Market Declines,Stock Market Performance Broad Match Modify,+stock +market +stocks,99.00,3,4.68
2016-07-10,ps_msn_38719,B2C_NB_Tax-Exempt Bond Funds_Standard,Tax Free Bond Fund Exact,tax free municipal bonds,20.00,3,0.61
2016-07-10,ps_msn_38367,B2C_BR_401K_Standard,Company X  401K Broad Match Modify,+company +x 401k plan,29.00,4,3.05
2016-07-10,ps_ggl_41988,B2C_BR_401K_Standard,Company X  401K Broad Match Modify,+company +fund 401k,30.00,4,2.71
2016-07-10,ps_msn_39648,B2C_BR_College 529_Standard,Company X  529 Exact,company x 529,6.00,4,5.33
2016-07-10,ps_ggl_48884,B2C_BR_College 529_Standard,College America 529 Broad Match Modify,+collegeamerica 529 savings plan,7.00,4,5.69
2016-07-10,ps_ggl_41088,B2C_BR_Euro Pacific Funds_Standard,Euro Pacific Funds Exact,europacific growth fund,24.00,4,5.10
2016-07-10,ps_ggl_40954,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x growth fund,24.00,4,8.64
2016-07-10,ps_ggl_41987,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x growth fund of america,46.00,4,4.90
2016-07-10,ps_ggl_41326,B2C_BR_Investment Company_Standard,Company X  Investment Company Broad Match Modify,+company +x investment company of america,82.00,4,9.11
2016-07-10,ps_ggl_41850,B2C_BR_New Perspective_Standard,Company X  New Perspective Broad Match Modify,+company +x new perspective fund,21.00,4,1.21
2016-07-10,ps_msn_39395,B2C_BR_Retirement Plans_Standard,Company X  Retirement Plans Broad Match Modify,+company +x retirement,30.00,4,3.58
2016-07-10,ps_ggl_41433,B2C_NB_401K_Standard,401K Exact,401k account,27.00,4,37.59
2016-07-10,ps_ggl_40861,B2C_NB_401K_Standard,401K Phrase,401 k,126.00,4,9.81
2016-07-10,ps_ggl_53997,B2C_NB_Brexit_Standard,Brexit BMM,brexit +EU,209.00,4,10.32
2016-07-10,ps_ggl_51367,B2C_NB_China Economy_Standard,China Economy Exact,chinese economy,35.00,4,6.19
2016-07-10,ps_ggl_42078,B2C_NB_Coverdell_Standard,Coverdell Education Exact,coverdell education savings account,43.00,4,15.79
2016-07-10,ps_msn_38744,B2C_NB_Growth & Income Funds_Standard,Growth and Income Fund Phrase,growth and income fund,8.00,4,22.15
2016-07-10,ps_msn_50493,B2C_NB_Market Fluctuations_Past Market Declines,US Stock Market Broad Match Modify,+us +stocks +market,61.00,4,1.24
2016-07-10,ps_msn_50486,B2C_NB_Market Fluctuations_Proper Perspective,Investment Returns Broad Match Modify,+return +on +investments,47.00,4,7.70
2016-07-10,ps_msn_50435,B2C_NB_Market Fluctuations_Staying The Course,Long Term Investment Exact,long term investments,45.00,4,6.65
2016-07-10,ps_ggl_50773,B2C_NB_Market Fluctuations_Timing The Market,Market Timing Broad Match Modify,+market +timing,70.00,4,6.43
2016-07-10,ps_msn_38853,B2C_NB_Roth IRA_Standard,Roth IRA Phrase,roth ira,317.00,4,4.81
2016-07-10,ps_msn_39117,B2C_NB_Simple IRA_Standard,Simple IRA Phrase,simple ira,53.00,4,6.61
2016-07-10,ps_ggl_41329,B2C_NB_Tax-Exempt Bond Funds_Standard,Tax Exempt Bond Fund Phrase,tax exempt bond funds,8.00,4,5.36
2016-07-10,ps_msn_38361,B2C_BR_401K_Standard,Company X  401K Exact,company x 401k,15.00,5,6.27
2016-07-10,ps_msn_38356,B2C_BR_401K_Standard,Company X  401K Retirement Broad Match Modify,+company +x retirement 401k,16.00,5,4.32
2016-07-10,ps_ggl_40618,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Broad Match Modify,+company +x company balanced fund,13.00,5,3.40
2016-07-10,ps_ggl_41986,B2C_BR_College 529_Standard,Company X  College 529 Broad Match Modify,college 529 +company +funds,52.00,5,6.58
2016-07-10,ps_ggl_40931,B2C_BR_Mutual Funds_Standard,Company X  Mutual Funds Exact,company fund mutual fund,10.00,5,2.76
2016-07-10,ps_ggl_41242,B2C_BR_Taxable Bond Funds_Standard,Company X  Bond Fund of America Broad Match Modify,+company +x bond fund of america,13.00,5,5.73
2016-07-10,ps_ggl_51378,B2C_NB_China Economy_Standard,China Interest Rates Broad Match Modify,+china +interest +rates,21.00,5,4.79
2016-07-10,ps_ggl_51375,B2C_NB_China Economy_Standard,China Economy Broad Match Modify,+chinese +economy,143.00,5,4.94
2016-07-10,ps_ggl_50920,B2C_NB_Market Fluctuations_Four Principles,Market/Economic Returns Broad Match Modify,+market +returns,263.00,5,10.12
2016-07-10,ps_ggl_50679,B2C_NB_Market Fluctuations_Nearing Retirement,Investing For Retirement Broad Match Modify,+investing +for +retirement,219.00,5,33.00
2016-07-10,ps_ggl_41058,B2C_NB_Retirement Plans_Standard,Retirement Plan Exact,retirement plans,76.00,5,50.68
2016-07-10,ps_msn_38643,B2C_NB_Retirement Plans_Standard,Retirement Plan Phrase,retirement planner,133.00,5,7.70
2016-07-10,ps_msn_38677,B2C_NB_Retirement Plans_Standard,Retirement Funds Exact,retirement funds,165.00,5,23.19
2016-07-10,ps_ggl_41773,B2C_BR_401K_Standard,Company X  401K Retirement Broad Match Modify,+company +x 401k retirement,37.00,6,5.32
2016-07-10,ps_ggl_40923,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company x balanced fund,15.00,6,3.66
2016-07-10,ps_ggl_41487,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Broad Match Modify,+company +x europacific growth,22.00,6,8.80
2016-07-10,ps_msn_38991,B2C_BR_Mutual Funds_Standard,Company X  Mutual Funds Exact,company fund mutual fund,18.00,6,2.14
2016-07-10,ps_ggl_40687,B2C_BR_Retirement Plans_Standard,Company X  Retirement Plans Broad Match Modify,+company +x retirement plans,27.00,6,1.64
2016-07-10,ps_msn_39096,B2C_NB_401K_Standard,401K Plan Phrase,401 k plans,141.00,6,20.62
2016-07-10,ps_msn_50485,B2C_NB_Market Fluctuations_Proper Perspective,Investment Returns Broad Match Modify,+return +investment,117.00,6,10.35
2016-07-10,ps_ggl_41140,B2C_NB_Simple IRA_Standard,Simple IRA Exact,simple ira,121.00,6,24.95
2016-07-10,ps_msn_38363,B2C_BR_401K_Standard,Company X  401K Broad Match Modify,+company +fund 401k,46.00,7,7.48
2016-07-10,ps_ggl_41477,B2C_BR_College 529_Standard,College America 529 Exact,collegeamerica,67.00,7,18.42
2016-07-10,ps_ggl_40948,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x the growth fund of america,56.00,7,13.11
2016-07-10,ps_msn_50556,B2C_NB_Market Fluctuations_Nearing Retirement,Investing For Retirement Exact,best investments for retirement,121.00,7,16.12
2016-07-10,ps_msn_50483,B2C_NB_Market Fluctuations_Proper Perspective,Investment Returns Broad Match Modify,+investment +return,116.00,7,6.14
2016-07-10,ps_ggl_41582,B2C_BR_Mutual Funds_Standard,Company X  Mutual Funds Broad Match Modify,+company +x company mutual,76.00,8,4.52
2016-07-10,ps_ggl_41299,B2C_NB_Income Funds_Standard,Income Fund Phrase,income funds,168.00,8,33.83
2016-07-10,ps_ggl_50672,B2C_NB_Market Fluctuations_Past Market Declines,US Stock Market Exact,us stocks market,100.00,8,6.69
