date,tracking_code,campaign,placement,creative,site(DCM),impression,clicks, cost 
10/25/2016,DS_9291572_702495_126155433_299141023_69179447,B2C_Investor_ 2016CY,Investor_Mutual Funds Topic_970x250_Billboard,Investor_Tenure Martin 2.29_970x250,kiplinger.com,561,1,12.34
10/25/2016,DS_9291572_1526601_126154375_299137099_70324694,B2C_Investor_ 2016CY,Investor_Run of Mobile Web & Tablet Web_728x90,Investor_Global Research v.2_728x90,Bloomberg,558,1,13.95
10/25/2016,DS_9291572_1852303_126154315_299137099_69129227,B2C_Investor_ 2016CY,Investor_Retirement Channel & 401K _728x90,Investor_Tenure Martin 2.29_728x90,Investopedia,557,0,10.03
10/25/2016,DS_9291572_702495_126155442_299141023_68228920,B2C_Investor_ 2016CY,Investor_Investing Channel_970x250_Billboard,Investor_System_970x250,kiplinger.com,556,2,11.12
10/25/2016,DS_9291572_1526601_126154375_299137099_68162955,B2C_Investor_ 2016CY,Investor_Run of Mobile Web & Tablet Web_728x90,Investor_LowFees_728x90,Bloomberg,555,0,13.88
10/25/2016,DS_9291572_1084152_138563835_299137099_69123816,B2C_Investor_ 2016CY,Investor_ Your Money Desktop10/1_728x90,Investor_Tenure Noriko  2.29_728x90,New York Times,549,0,18.67
10/25/2016,DS_9291572_1852303_126154315_299137099_69123816,B2C_Investor_ 2016CY,Investor_Retirement Channel & 401K _728x90,Investor_Tenure Noriko  2.29_728x90,Investopedia,548,0,9.86
10/25/2016,DS_9291572_1559768_126154381_299137093_68269976,B2C_Investor_ 2016CY,Investor_Company X Fund Report_300x250,Investor_Tenure John_300x250,Morningstar,548,2,35.62
10/25/2016,DS_9291572_1664565_126154365_299137473_68162179,B2C_Investor_ 2016CY,Investor_RON_CT_Retirement Enthusiasts_300x600,Investor_LowFees_300x600,WSJDN,547,1,24.62
10/25/2016,DS_9291572_1526601_126154375_299137099_69123842,B2C_Investor_ 2016CY,Investor_Run of Mobile Web & Tablet Web_728x90,Investor_Results Stat 2 2.29_728x90,Bloomberg,545,0,13.63
10/25/2016,DS_9291572_702495_126155433_299141023_69178396,B2C_Investor_ 2016CY,Investor_Mutual Funds Topic_970x250_Billboard,Investor_Tenure Noriko 2.29_970x250,kiplinger.com,544,0,11.97
10/25/2016,DS_9291572_1852303_126154340_299137099_69123816,B2C_Investor_ 2016CY,Investor_Personal Finance Channel_728x90,Investor_Tenure Noriko  2.29_728x90,Investopedia,542,0,9.76
10/25/2016,DS_9291572_953793_126284468_299137093_68269976,B2C_Investor_ 2016CY,Investor_CNNMoney_ROS_Desktop_300x250,Investor_Tenure John_300x250,CNNMoney.com,542,0,4.88
10/25/2016,DS_9291572_1852303_126154340_299137099_69129227,B2C_Investor_ 2016CY,Investor_Personal Finance Channel_728x90,Investor_Tenure Martin 2.29_728x90,Investopedia,542,0,9.76
10/25/2016,DS_9291572_1852303_126150851_299137473_68162179,B2C_Investor_ 2016CY,Investor_Mutual Funds Channel_300x600,Investor_LowFees_300x600,Investopedia,540,1,18.78
10/25/2016,DS_9291572_1852303_126154315_299137099_68273537,B2C_Investor_ 2016CY,Investor_Retirement Channel & 401K _728x90,Investor_Tenure John_728x90,Investopedia,540,0,9.72
10/25/2016,DS_9291572_1855905_126154300_299137099_68162955,B2C_Investor_ 2016CY,Investor_Retire Well Special Report_Retargeting Display_728x90,Investor_LowFees_728x90,CNBC,538,0,0
10/25/2016,DS_9291572_1559768_126154381_299137093_69126123,B2C_Investor_ 2016CY,Investor_Company X Fund Report_300x250,Investor_Tenure Martin 2.29_300x250,Morningstar,538,0,34.97
10/25/2016,DS_9291572_702495_126155007_299137099_69123816,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (1),Investor_Tenure Noriko  2.29_728x90,kiplinger.com,538,0,2.15
10/25/2016,DS_9291572_1664565_126154365_299137473_69126143,B2C_Investor_ 2016CY,Investor_RON_CT_Retirement Enthusiasts_300x600,Investor_Results Stat 2 2.29_300x600,WSJDN,533,0,23.99
10/25/2016,DS_9291572_1852303_126154344_299137473_69126143,B2C_Investor_ 2016CY,Investor_Personal Finance Channel_300x600,Investor_Results Stat 2 2.29_300x600,Investopedia,530,0,15.9
10/25/2016,DS_9291572_953793_126284468_299137093_69126123,B2C_Investor_ 2016CY,Investor_CNNMoney_ROS_Desktop_300x250,Investor_Tenure Martin 2.29_300x250,CNNMoney.com,530,0,4.77
10/25/2016,DS_9291572_1559768_126154382_299137099_69129227,B2C_Investor_ 2016CY,Investor_Company X Fund Report_728x90,Investor_Tenure Martin 2.29_728x90,Morningstar,529,0,34.39
10/25/2016,DS_9291572_1664565_126154365_299137473_70333951,B2C_Investor_ 2016CY,Investor_RON_CT_Retirement Enthusiasts_300x600,Investor_Global Research v.2_300x600,WSJDN,528,0,23.76
10/25/2016,DS_9291572_1852303_126154344_299137473_68162179,B2C_Investor_ 2016CY,Investor_Personal Finance Channel_300x600,Investor_LowFees_300x600,Investopedia,525,0,15.75
10/25/2016,DS_9291572_702495_126155007_299137099_69129227,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (1),Investor_Tenure Martin 2.29_728x90,kiplinger.com,525,0,2.1
10/25/2016,DS_9291572_1526601_126154375_299137093_69126123,B2C_Investor_ 2016CY,Investor_Run of Mobile Web & Tablet Web_300x250,Investor_Tenure Martin 2.29_300x250,Bloomberg,524,0,13.1
10/25/2016,DS_9291572_1559768_126154382_299137099_68273537,B2C_Investor_ 2016CY,Investor_Company X Fund Report_728x90,Investor_Tenure John_728x90,Morningstar,524,0,34.06
10/25/2016,DS_9291572_702495_126155442_299141023_68228183,B2C_Investor_ 2016CY,Investor_Investing Channel_970x250_Billboard,Investor_LowFees_970x250,kiplinger.com,524,0,10.48
10/25/2016,DS_9291572_1664565_126154367_299137093_70340428,B2C_Investor_ 2016CY,Investor_RON_AT_Personal Finance Enthusiasts_300x250,Investor_Global Research v.2_300x250,WSJDN,521,0,25.01
10/25/2016,DS_9291572_1559768_126154382_299137099_69123816,B2C_Investor_ 2016CY,Investor_Company X Fund Report_728x90,Investor_Tenure Noriko  2.29_728x90,Morningstar,520,0,33.8
10/25/2016,DS_9291572_1312649_126155464_303357541_69123816,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Life Style_728x90,Investor_Tenure Noriko  2.29_728x90,coreaudience.com,518,0,4.4
10/25/2016,DS_9291572_1664565_126154367_299137093_68161982,B2C_Investor_ 2016CY,Investor_RON_AT_Personal Finance Enthusiasts_300x250,Investor_LowFees_300x250,WSJDN,517,1,24.82
10/25/2016,DS_9291572_1852303_126150851_299137473_69126143,B2C_Investor_ 2016CY,Investor_Mutual Funds Channel_300x600,Investor_Results Stat 2 2.29_300x600,Investopedia,517,0,17.98
10/25/2016,DS_9291572_1855905_126154300_299137093_70340428,B2C_Investor_ 2016CY,Investor_Retire Well Special Report_Retargeting Display_300x250,Investor_Global Research v.2_300x250,CNBC,516,0,0
10/25/2016,DS_9291572_702495_126155007_299137099_68273537,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (1),Investor_Tenure John_728x90,kiplinger.com,516,0,2.06
10/25/2016,DS_9291572_1312649_126155464_303357541_68273537,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Life Style_728x90,Investor_Tenure John_728x90,coreaudience.com,511,0,4.34
10/25/2016,DS_9291572_1855905_126154300_299137093_68165124,B2C_Investor_ 2016CY,Investor_Retire Well Special Report_Retargeting Display_300x250,Investor_System_300x250,CNBC,511,0,0
10/25/2016,DS_9291572_1855905_126154310_299137093_69129058,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x250,Investor_Results Stat 2 2.29_300x250,CNBC,510,0,9.18
10/25/2016,DS_9291572_1084152_138564736_299141023_70343687,B2C_Investor_ 2016CY,Investor_Synced Medium Rectangle-Leaderboard in Markets 10/1_970x250,Investor_Global Research v.2_970x250,New York Times,509,0,34.36
10/25/2016,DS_9291572_1084152_138564736_299141023_68228920,B2C_Investor_ 2016CY,Investor_Synced Medium Rectangle-Leaderboard in Markets 10/1_970x250,Investor_System_970x250,New York Times,505,0,34.09
10/25/2016,DS_9291572_1559768_126154381_299137093_69129019,B2C_Investor_ 2016CY,Investor_Company X Fund Report_300x250,Investor_Tenure Noriko 2.29_300x250,Morningstar,505,0,32.83
10/25/2016,DS_9291572_1664565_126154367_299137093_68165124,B2C_Investor_ 2016CY,Investor_RON_AT_Personal Finance Enthusiasts_300x250,Investor_System_300x250,WSJDN,503,2,24.14
10/25/2016,DS_9291572_1664565_126154367_299137093_69129058,B2C_Investor_ 2016CY,Investor_RON_AT_Personal Finance Enthusiasts_300x250,Investor_Results Stat 2 2.29_300x250,WSJDN,500,0,24
10/25/2016,DS_9291572_1855905_126154300_299137093_68161982,B2C_Investor_ 2016CY,Investor_Retire Well Special Report_Retargeting Display_300x250,Investor_LowFees_300x250,CNBC,499,1,0
10/25/2016,DS_9291572_1312649_126155464_303357541_69129227,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_Life Style_728x90,Investor_Tenure Martin 2.29_728x90,coreaudience.com,498,0,4.23
10/25/2016,DS_9291572_1526601_126154375_299137093_68269976,B2C_Investor_ 2016CY,Investor_Run of Mobile Web & Tablet Web_300x250,Investor_Tenure John_300x250,Bloomberg,498,1,12.45
10/25/2016,DS_9291572_1852303_126150851_299137473_68164252,B2C_Investor_ 2016CY,Investor_Mutual Funds Channel_300x600,Investor_System_300x600,Investopedia,497,1,17.28
10/25/2016,DS_9291572_1664565_126154365_299137473_68164252,B2C_Investor_ 2016CY,Investor_RON_CT_Retirement Enthusiasts_300x600,Investor_System_300x600,WSJDN,497,0,22.37
10/25/2016,DS_9291572_1852303_126150807_299137099_69129227,B2C_Investor_ 2016CY,Investor_Premium ROS - Tablet Multi-Unit_728x90,Investor_Tenure Martin 2.29_728x90,Investopedia,496,2,9.42
10/25/2016,DS_9291572_1855905_126154300_299137093_69129058,B2C_Investor_ 2016CY,Investor_Retire Well Special Report_Retargeting Display_300x250,Investor_Results Stat 2 2.29_300x250,CNBC,492,0,0
10/25/2016,DS_9291572_1084152_126155015_299892819_72159728,B2C_Investor_ 2016CY,"Investor_Mobile Medium Rectangle-Leaderboard in Business, Dealbook_300x250_Static",Investor_Tenure_John_300x250_Static,New York Times,491,0,15.22
10/25/2016,DS_9291572_1320102_126155020_299137473_68268782,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x600,Investor_Tenure John_300x600,Washington Post Digital,488,1,9.27
10/25/2016,DS_9291572_1084152_138564736_299141023_68228183,B2C_Investor_ 2016CY,Investor_Synced Medium Rectangle-Leaderboard in Markets 10/1_970x250,Investor_LowFees_970x250,New York Times,487,1,32.87
10/25/2016,DS_9291572_1852303_126154344_299137473_70333951,B2C_Investor_ 2016CY,Investor_Personal Finance Channel_300x600,Investor_Global Research v.2_300x600,Investopedia,485,0,14.55
10/25/2016,DS_9291572_1852303_126150807_299137099_68273537,B2C_Investor_ 2016CY,Investor_Premium ROS - Tablet Multi-Unit_728x90,Investor_Tenure John_728x90,Investopedia,483,0,9.18
10/25/2016,DS_9291572_1664565_126154362_299137093_69126123,B2C_Investor_ 2016CY,Investor_Run of Investment Mobile Web Targeting Handsets & Tablets (US Only)_300x250,Investor_Tenure Martin 2.29_300x250,WSJDN,477,1,14.79
10/25/2016,DS_9291572_1852303_126150807_299137099_69123816,B2C_Investor_ 2016CY,Investor_Premium ROS - Tablet Multi-Unit_728x90,Investor_Tenure Noriko  2.29_728x90,Investopedia,477,0,9.06
10/25/2016,DS_9291572_1320102_126155020_299137473_69127088,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x600,Investor_Tenure Martin 2.29_300x600,Washington Post Digital,476,4,9.04
10/25/2016,DS_9291572_1526601_126154375_299137093_69129019,B2C_Investor_ 2016CY,Investor_Run of Mobile Web & Tablet Web_300x250,Investor_Tenure Noriko 2.29_300x250,Bloomberg,475,1,11.88
10/25/2016,DS_9291572_1084152_138564734_299137099_70324694,B2C_Investor_ 2016CY,Investor_Added Value Buiness/Dealbook 10/1_728x90,Investor_Global Research v.2_728x90,New York Times,474,1,0
10/25/2016,DS_9291572_1320102_126155025_299137473_69127088,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x600,Investor_Tenure Martin 2.29_300x600,Washington Post Digital,473,2,8.85
10/25/2016,DS_9291572_702495_126155035_299137066_56815289,B2C_Investor_ 2016CY,Investor_1st Party Audience: HNW Investor_Mobile_320x50_1x1,pixel 1x1.jpg,kiplinger.com,472,0,1.42
10/25/2016,DS_9291572_1852303_126150847_299137099_69129227,B2C_Investor_ 2016CY,Investor_Mutual Funds Channel_728x90,Investor_Tenure Martin 2.29_728x90,Investopedia,471,0,9.89
10/25/2016,DS_9291572_1320102_126155020_299137473_69227172,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x600,Investor_Tenure Noriko 2.29_300x600,Washington Post Digital,471,2,8.95
10/25/2016,DS_9291572_1526601_126154378_299137099_69129227,B2C_Investor_ 2016CY,Investor_Added Value - ROS_728x90,Investor_Tenure Martin 2.29_728x90,Bloomberg,469,1,0
10/25/2016,DS_9291572_1855905_126154310_299137093_68161982,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x250,Investor_LowFees_300x250,CNBC,469,0,8.44
10/25/2016,DS_9291572_1084152_138564734_299137099_69123842,B2C_Investor_ 2016CY,Investor_Added Value Buiness/Dealbook 10/1_728x90,Investor_Results Stat 2 2.29_728x90,New York Times,468,0,0
10/25/2016,DS_9291572_1526601_126154378_299137099_69123816,B2C_Investor_ 2016CY,Investor_Added Value - ROS_728x90,Investor_Tenure Noriko  2.29_728x90,Bloomberg,467,0,0
10/25/2016,DS_9291572_1852303_126154319_299137473_70333951,B2C_Investor_ 2016CY,Investor_Retirement Channel & 401K _300x600,Investor_Global Research v.2_300x600,Investopedia,467,0,16.24
10/25/2016,DS_9291572_1852303_126154345_299137099_69129227,B2C_Investor_ 2016CY,Investor_Investing & Markets Channels_728x90,Investor_Tenure Martin 2.29_728x90,Investopedia,466,0,8.39
10/25/2016,DS_9291572_1855905_126154310_299137093_68165124,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x250,Investor_System_300x250,CNBC,464,0,8.35
10/25/2016,DS_9291572_1852303_126154345_299137099_69123816,B2C_Investor_ 2016CY,Investor_Investing & Markets Channels_728x90,Investor_Tenure Noriko  2.29_728x90,Investopedia,461,1,8.3
10/25/2016,DS_9291572_1852303_126150806_299137093_69129019,B2C_Investor_ 2016CY,Investor_Premium ROS - Mobile Interstitial_300x250,Investor_Tenure Noriko 2.29_300x250,Investopedia,459,4,11.48
10/25/2016,DS_9291572_1526601_126154378_299137093_69126123,B2C_Investor_ 2016CY,Investor_Added Value - ROS_300x250,Investor_Tenure Martin 2.29_300x250,Bloomberg,456,0,0
10/25/2016,DS_9291572_1852303_126150806_299137093_69126123,B2C_Investor_ 2016CY,Investor_Premium ROS - Mobile Interstitial_300x250,Investor_Tenure Martin 2.29_300x250,Investopedia,456,7,11.4
10/25/2016,DS_9291572_1852306_126154398_299137473_69227172,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Tablet_300x600,Investor_Tenure Noriko 2.29_300x600,The Street,456,1,7.3
10/25/2016,DS_9291572_1526601_126154378_299137093_68269976,B2C_Investor_ 2016CY,Investor_Added Value - ROS_300x250,Investor_Tenure John_300x250,Bloomberg,456,0,0
10/25/2016,DS_9291572_1526601_126150834_299137093_69129019,B2C_Investor_ 2016CY,Investor_Markets Channel_300x250,Investor_Tenure Noriko 2.29_300x250,Bloomberg,456,0,13.68
10/25/2016,DS_9291572_1526601_126150834_299137093_68269976,B2C_Investor_ 2016CY,Investor_Markets Channel_300x250,Investor_Tenure John_300x250,Bloomberg,456,0,13.68
10/25/2016,DS_9291572_1852303_126154319_299137473_69126143,B2C_Investor_ 2016CY,Investor_Retirement Channel & 401K _300x600,Investor_Results Stat 2 2.29_300x600,Investopedia,456,0,15.86
10/25/2016,DS_9291572_1320102_126155025_299137473_69227172,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x600,Investor_Tenure Noriko 2.29_300x600,Washington Post Digital,455,3,8.51
10/25/2016,DS_9291572_1526601_126154378_299137093_69129019,B2C_Investor_ 2016CY,Investor_Added Value - ROS_300x250,Investor_Tenure Noriko 2.29_300x250,Bloomberg,453,1,0
10/25/2016,DS_9291572_1852303_126154344_299137473_68164252,B2C_Investor_ 2016CY,Investor_Personal Finance Channel_300x600,Investor_System_300x600,Investopedia,452,0,13.56
10/25/2016,DS_9291572_1852303_126154345_299137099_68273537,B2C_Investor_ 2016CY,Investor_Investing & Markets Channels_728x90,Investor_Tenure John_728x90,Investopedia,450,0,8.1
10/25/2016,DS_9291572_1852303_126154319_299137473_68164252,B2C_Investor_ 2016CY,Investor_Retirement Channel & 401K _300x600,Investor_System_300x600,Investopedia,449,1,15.61
10/25/2016,DS_9291572_1852303_126150806_299137093_68269976,B2C_Investor_ 2016CY,Investor_Premium ROS - Mobile Interstitial_300x250,Investor_Tenure John_300x250,Investopedia,448,12,11.2
10/25/2016,DS_9291572_1084152_138564734_299137099_68165803,B2C_Investor_ 2016CY,Investor_Added Value Buiness/Dealbook 10/1_728x90,Investor_System_728x90,New York Times,447,0,0
10/25/2016,DS_9291572_1084152_126155015_299892819_72159727,B2C_Investor_ 2016CY,"Investor_Mobile Medium Rectangle-Leaderboard in Business, Dealbook_300x250_Static",Investor_Tenure-Martin-Static_300x250,New York Times,447,1,13.86
10/25/2016,DS_9291572_1084152_138564735_299141023_68228920,B2C_Investor_ 2016CY,"Investor_Synced Medium Rectangle-Leaderboard in Business, Dealbook 10/1_970x250",Investor_System_970x250,New York Times,446,1,30.11
10/25/2016,DS_9291572_1855905_126154310_299137093_70340428,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x250,Investor_Global Research v.2_300x250,CNBC,443,0,7.97
10/25/2016,DS_9291572_953793_126284460_299137093_68165124,B2C_Investor_ 2016CY,Investor_CNN & CNNMoney_Audience Targeting: Networth >$500k_300x250,Investor_System_300x250,CNNMoney.com,442,0,7.96
10/25/2016,DS_9291572_953793_126284460_299137093_69129058,B2C_Investor_ 2016CY,Investor_CNN & CNNMoney_Audience Targeting: Networth >$500k_300x250,Investor_Results Stat 2 2.29_300x250,CNNMoney.com,441,0,7.94
10/25/2016,DS_9291572_1526601_126144395_299137093_69126123,B2C_Investor_ 2016CY,Investor_Audience Targeted to High Networth Individuals and Personal Finance & Retirement_300x250,Investor_Tenure Martin 2.29_300x250,Bloomberg,441,0,13.23
10/25/2016,DS_9291572_1664565_126154362_299137093_69129019,B2C_Investor_ 2016CY,Investor_Run of Investment Mobile Web Targeting Handsets & Tablets (US Only)_300x250,Investor_Tenure Noriko 2.29_300x250,WSJDN,441,1,13.67
10/25/2016,DS_9291572_1855905_126150801_299137473_70333951,B2C_Investor_ 2016CY,Investor_CNBC Investing Content inclusive of Keyword and BT Investing_300x600,Investor_Global Research v.2_300x600,CNBC,441,0,7.94
10/25/2016,DS_9291572_1852306_126154395_299137473_68268782,B2C_Investor_ 2016CY,Investor_|X| Targeting to Investable Assets 500k+_Tablet_300x600,Investor_Tenure John_300x600,The Street,440,0,7.92
10/25/2016,DS_9291572_1526601_126144395_299137093_69129019,B2C_Investor_ 2016CY,Investor_Audience Targeted to High Networth Individuals and Personal Finance & Retirement_300x250,Investor_Tenure Noriko 2.29_300x250,Bloomberg,439,0,13.17
10/25/2016,DS_9291572_1852303_126150847_299137099_69123816,B2C_Investor_ 2016CY,Investor_Mutual Funds Channel_728x90,Investor_Tenure Noriko  2.29_728x90,Investopedia,439,0,9.22
10/25/2016,DS_9291572_1526601_126154378_299137099_68273537,B2C_Investor_ 2016CY,Investor_Added Value - ROS_728x90,Investor_Tenure John_728x90,Bloomberg,438,1,0
10/25/2016,DS_9291572_1852303_126154319_299137473_68162179,B2C_Investor_ 2016CY,Investor_Retirement Channel & 401K _300x600,Investor_LowFees_300x600,Investopedia,438,0,15.23
10/25/2016,DS_9291572_1852303_126154349_299137473_68162179,B2C_Investor_ 2016CY,Investor_Investing & Markets Channels_300x600,Investor_LowFees_300x600,Investopedia,436,0,15.16
